profile_id,user_id,bio,height_cm,photo_count,profile_completeness_pct
1800,1800,Alhamdulillah for everything. Seeking a kind-hearted partner.,168,1,80
1801,1801,,170,3,90
1802,1802,"Love reading, travel and good food.",184,0,80
1803,1803,Family-oriented and career-focused.,188,2,90
1804,1804,Family-oriented and career-focused.,166,5,80
1805,1805,Family-oriented and career-focused.,173,3,90
1806,1806,,153,0,80
1807,1807,"Love reading, travel and good food.",161,3,65
1808,1808,"Love reading, travel and good food.",172,2,65
1809,1809,Looking for a sincere life partner.,183,6,100
1810,1810,Alhamdulillah for everything. Seeking a kind-hearted partner.,169,3,65
1811,1811,Looking for a sincere life partner.,186,1,80
1812,1812,Looking for a sincere life partner.,181,2,100
1813,1813,Looking for a sincere life partner.,182,3,80
1814,1814,Family-oriented and career-focused.,153,3,65
1815,1815,Alhamdulillah for everything. Seeking a kind-hearted partner.,181,2,65
1816,1816,Family-oriented and career-focused.,166,2,80
1817,1817,,181,2,80
1818,1818,,150,3,50
1819,1819,,165,3,90
1820,1820,Looking for a sincere life partner.,176,0,100
1821,1821,,174,6,90
1822,1822,Family-oriented and career-focused.,175,4,80
1823,1823,Simple person with strong values.,175,5,80
1824,1824,"Love reading, travel and good food.",150,2,90
1825,1825,Looking for a sincere life partner.,188,2,90
1826,1826,Family-oriented and career-focused.,153,2,50
1827,1827,"Love reading, travel and good food.",172,3,90
1828,1828,Looking for a sincere life partner.,165,1,100
1829,1829,Looking for a sincere life partner.,153,2,90
1830,1830,Simple person with strong values.,169,4,35
1831,1831,,176,3,80
1832,1832,,170,3,80
1833,1833,Looking for a sincere life partner.,179,6,80
1834,1834,"Love reading, travel and good food.",175,3,100
1835,1835,,168,4,35
1836,1836,,172,1,80
1837,1837,Looking for a sincere life partner.,174,3,90
1838,1838,Family-oriented and career-focused.,154,1,35
1839,1839,Simple person with strong values.,168,3,65
1840,1840,,163,4,90
1841,1841,,166,2,100
1842,1842,Simple person with strong values.,161,1,80
1843,1843,Alhamdulillah for everything. Seeking a kind-hearted partner.,167,5,65
1844,1844,Simple person with strong values.,163,6,80
1845,1845,Alhamdulillah for everything. Seeking a kind-hearted partner.,181,2,100
1846,1846,Looking for a sincere life partner.,165,0,50
1847,1847,Simple person with strong values.,176,2,65
1848,1848,"Love reading, travel and good food.",174,2,80
1849,1849,"Love reading, travel and good food.",185,2,80
1850,1850,,174,4,65
1851,1851,Alhamdulillah for everything. Seeking a kind-hearted partner.,151,1,50
1852,1852,Simple person with strong values.,151,3,100
1853,1853,Alhamdulillah for everything. Seeking a kind-hearted partner.,181,3,50
1854,1854,Simple person with strong values.,170,4,65
1855,1855,Family-oriented and career-focused.,183,3,100
1856,1856,Family-oriented and career-focused.,186,2,80
1857,1857,Alhamdulillah for everything. Seeking a kind-hearted partner.,184,4,50
1858,1858,,150,4,65
1859,1859,Simple person with strong values.,187,6,50
1860,1860,,166,3,100
1861,1861,"Love reading, travel and good food.",168,1,50
1862,1862,Alhamdulillah for everything. Seeking a kind-hearted partner.,158,3,65
1863,1863,,158,1,80
1864,1864,"Love reading, travel and good food.",180,3,65
1865,1865,Alhamdulillah for everything. Seeking a kind-hearted partner.,181,3,50
1866,1866,Alhamdulillah for everything. Seeking a kind-hearted partner.,166,2,100
1867,1867,Looking for a sincere life partner.,175,3,50
1868,1868,Simple person with strong values.,169,1,35
1869,1869,"Love reading, travel and good food.",172,4,80
1870,1870,,165,1,35
1871,1871,Simple person with strong values.,163,4,80
1872,1872,"Love reading, travel and good food.",151,4,65
1873,1873,"Love reading, travel and good food.",175,4,100
1874,1874,Simple person with strong values.,163,3,90
1875,1875,"Love reading, travel and good food.",185,0,35
1876,1876,Family-oriented and career-focused.,181,1,80
1877,1877,"Love reading, travel and good food.",172,5,50
1878,1878,Simple person with strong values.,157,2,90
1879,1879,Simple person with strong values.,156,4,35
1880,1880,Simple person with strong values.,188,2,80
1881,1881,Family-oriented and career-focused.,168,5,80
1882,1882,Simple person with strong values.,171,3,80
1883,1883,Alhamdulillah for everything. Seeking a kind-hearted partner.,178,4,50
1884,1884,Looking for a sincere life partner.,153,1,90
1885,1885,,166,0,80
1886,1886,Simple person with strong values.,165,2,65
1887,1887,Family-oriented and career-focused.,171,3,100
1888,1888,,162,1,90
1889,1889,Alhamdulillah for everything. Seeking a kind-hearted partner.,177,3,80
1890,1890,Alhamdulillah for everything. Seeking a kind-hearted partner.,167,0,50
1891,1891,Looking for a sincere life partner.,169,2,80
1892,1892,Simple person with strong values.,188,5,50
1893,1893,Alhamdulillah for everything. Seeking a kind-hearted partner.,169,6,65
1894,1894,Simple person with strong values.,173,3,50
1895,1895,Family-oriented and career-focused.,151,5,100
1896,1896,Alhamdulillah for everything. Seeking a kind-hearted partner.,160,1,50
1897,1897,,166,6,100
1898,1898,Alhamdulillah for everything. Seeking a kind-hearted partner.,172,5,100
1899,1899,Looking for a sincere life partner.,172,2,90
1900,1900,Simple person with strong values.,184,5,50
1901,1901,Alhamdulillah for everything. Seeking a kind-hearted partner.,158,0,65
1902,1902,Family-oriented and career-focused.,182,1,65
1903,1903,"Love reading, travel and good food.",161,2,80
1904,1904,"Love reading, travel and good food.",166,2,65
1905,1905,Simple person with strong values.,168,3,65
1906,1906,Simple person with strong values.,182,4,80
1907,1907,,171,5,100
1908,1908,Family-oriented and career-focused.,150,2,65
1909,1909,Looking for a sincere life partner.,168,2,80
1910,1910,Alhamdulillah for everything. Seeking a kind-hearted partner.,176,5,35
1911,1911,Alhamdulillah for everything. Seeking a kind-hearted partner.,178,2,65
1912,1912,Looking for a sincere life partner.,169,3,65
1913,1913,,177,3,90
1914,1914,Family-oriented and career-focused.,172,1,65
1915,1915,Looking for a sincere life partner.,151,0,65
1916,1916,Looking for a sincere life partner.,152,5,100
1917,1917,,165,1,90
1918,1918,Simple person with strong values.,162,3,90
1919,1919,,152,6,50
1920,1920,,166,1,65
1921,1921,,154,1,80
1922,1922,,186,6,50
1923,1923,Family-oriented and career-focused.,150,3,100
1924,1924,Simple person with strong values.,174,4,50
1925,1925,Family-oriented and career-focused.,174,1,50
1926,1926,Looking for a sincere life partner.,172,0,50
1927,1927,,181,1,90
1928,1928,Family-oriented and career-focused.,170,2,80
1929,1929,Family-oriented and career-focused.,180,2,90
1930,1930,Alhamdulillah for everything. Seeking a kind-hearted partner.,184,1,100
1931,1931,Simple person with strong values.,163,5,90
1932,1932,Alhamdulillah for everything. Seeking a kind-hearted partner.,158,4,65
1933,1933,"Love reading, travel and good food.",182,5,80
1934,1934,Looking for a sincere life partner.,176,5,35
1935,1935,Alhamdulillah for everything. Seeking a kind-hearted partner.,171,0,35
1936,1936,,157,1,35
1937,1937,,180,5,90
1938,1938,Family-oriented and career-focused.,160,2,80
1939,1939,"Love reading, travel and good food.",171,1,65
1940,1940,"Love reading, travel and good food.",184,3,80
1941,1941,Family-oriented and career-focused.,179,4,50
1942,1942,Simple person with strong values.,166,2,80
1943,1943,Family-oriented and career-focused.,170,6,100
1944,1944,Looking for a sincere life partner.,171,1,100
1945,1945,Family-oriented and career-focused.,175,1,80
1946,1946,Alhamdulillah for everything. Seeking a kind-hearted partner.,165,4,90
1947,1947,Looking for a sincere life partner.,172,5,90
1948,1948,Family-oriented and career-focused.,158,2,100
1949,1949,Family-oriented and career-focused.,170,2,65
1950,1950,"Love reading, travel and good food.",164,4,80
1951,1951,Family-oriented and career-focused.,172,5,90
1952,1952,Alhamdulillah for everything. Seeking a kind-hearted partner.,161,5,90
1953,1953,Family-oriented and career-focused.,169,3,80
1954,1954,Family-oriented and career-focused.,153,5,80
1955,1955,,188,5,65
1956,1956,"Love reading, travel and good food.",181,2,80
1957,1957,Family-oriented and career-focused.,169,4,80
1958,1958,"Love reading, travel and good food.",188,3,80
1959,1959,Family-oriented and career-focused.,166,2,100
1960,1960,Family-oriented and career-focused.,169,0,80
1961,1961,Looking for a sincere life partner.,182,3,80
1962,1962,Simple person with strong values.,174,2,80
1963,1963,Simple person with strong values.,164,1,80
1964,1964,Simple person with strong values.,173,6,65
1965,1965,Alhamdulillah for everything. Seeking a kind-hearted partner.,176,3,90
1966,1966,Looking for a sincere life partner.,169,4,65
1967,1967,Simple person with strong values.,154,5,80
1968,1968,Looking for a sincere life partner.,172,4,90
1969,1969,,166,5,65
1970,1970,Simple person with strong values.,178,6,50
1971,1971,Alhamdulillah for everything. Seeking a kind-hearted partner.,186,5,80
1972,1972,,185,5,100
1973,1973,Alhamdulillah for everything. Seeking a kind-hearted partner.,188,2,35
1974,1974,Simple person with strong values.,171,1,65
1975,1975,Family-oriented and career-focused.,160,0,65
1976,1976,Alhamdulillah for everything. Seeking a kind-hearted partner.,157,3,65
1977,1977,Looking for a sincere life partner.,172,4,100
1978,1978,Simple person with strong values.,171,1,90
1979,1979,Looking for a sincere life partner.,173,0,35
1980,1980,,186,2,65
1981,1981,Simple person with strong values.,165,1,100
1982,1982,Family-oriented and career-focused.,167,1,65
1983,1983,,188,2,80
1984,1984,Alhamdulillah for everything. Seeking a kind-hearted partner.,174,0,80
1985,1985,Simple person with strong values.,185,2,80
1986,1986,,170,1,80
1987,1987,Alhamdulillah for everything. Seeking a kind-hearted partner.,186,3,90
1988,1988,Looking for a sincere life partner.,152,1,100
1989,1989,Looking for a sincere life partner.,159,2,80
1990,1990,,159,1,90
1991,1991,"Love reading, travel and good food.",180,4,35
1992,1992,Looking for a sincere life partner.,173,4,90
1993,1993,Family-oriented and career-focused.,151,4,90
1994,1994,,159,1,35
1995,1995,Looking for a sincere life partner.,183,4,80
1996,1996,,166,0,35
1997,1997,Simple person with strong values.,179,4,65
1998,1998,,150,2,35
1999,1999,"Love reading, travel and good food.",152,3,80
2000,2000,Looking for a sincere life partner.,166,4,80
